C4B0890D-F795-5936-5F56-28B4BC3AA9C8_time (s),C4B0890D-F795-5936-5F56-28B4BC3AA9C8_raw_resistance
13.066,70.84558868408203
13.076,70.55745697021484
13.076,69.70145416259766
13.096,70.84558868408203
13.096,69.98540496826172
13.106,69.70145416259766
13.106,67.47856903076172
13.126,65.86619567871094
13.126,65.33878326416016
13.136,65.07691955566406
13.136,65.86619567871094
13.156,65.60187530517578
13.156,66.13176727294922
13.198,66.13176727294922
13.198,66.93601989746094
13.214,66.13176727294922
13.214,66.66666412353516
13.226,66.93601989746094
13.226,66.93601989746094
13.246,66.66666412353516
13.246,66.3985824584961
13.256,66.3985824584961
13.256,66.66666412353516
13.276,66.3985824584961
13.276,68.02631378173828
13.286,68.02631378173828
13.286,68.30215454101562
13.306,67.75179290771484
13.306,67.75179290771484
13.316,68.02631378173828
13.316,69.41888427734375
13.336,69.41888427734375
13.336,69.98540496826172
13.346,69.98540496826172
13.346,69.98540496826172
13.366,69.98540496826172
13.366,75.96930694580078
13.376,76.6015396118164
13.376,74.72405242919922
13.396,75.03299713134766
13.396,75.03299713134766
13.406,75.34351348876953
13.406,74.41666412353516
13.426,74.11083221435547
13.426,80.53581237792969
13.436,80.19841003417969
13.436,84.01090240478516
13.456,83.65489196777344
13.456,86.55833435058594
13.498,86.18836212158203
13.498,84.72876739501953
13.514,84.36885070800781
13.514,85.45454406738281
13.529,85.09066009521484
13.529,91.1637954711914
13.549,90.37428283691406
13.559,97.8222885131836
13.571,97.8222885131836
13.571,103.72413635253906
13.587,103.25312805175781
13.587,105.63809204101562
13.603,106.61341857910156
13.603,118.226806640625
13.619,117.66095733642578
13.619,124.10675811767578
13.634,122.2992935180664
13.634,124.71785736083984
13.654,121.11538696289062
13.664,140.81640625
13.676,150.86419677734375
13.676,150.86419677734375
13.696,153.33749389648438
13.696,162.04782104492188
13.706,188.69117736816406
13.706,162.04782104492188
13.726,171.5500030517578
13.726,176.63255310058594
13.736,235.82940673828125
13.736,188.69117736816406
13.756,206.05789184570312
13.756,242.6445770263672
13.798,309.1555480957031
13.798,340.75
13.814,363.94873046875
13.814,350.3636474609375
13.829,367.49139404296875
13.829,353.67498779296875
13.849,343.9024353027344
13.858,340.75
13.872,337.64801025390625
13.872,334.5952453613281
13.904,360.4660949707031
13.904,363.94873046875
13.919,386.16217041015625
13.919,378.4955749511719
13.939,363.94873046875
13.948,363.94873046875
13.963,340.75
13.963,328.6328125
13.979,331.5905456542969
13.979,334.5952453613281
13.993,232.5406951904297
13.993,242.6445770263672
14.009,206.05789184570312
14.009,192.20895385742188
14.022,191.02474975585938
14.022,177.6775665283203
14.042,154.1757354736328
14.042,154.1757354736328
14.052,161.14285278320312
14.052,150.05328369140625
14.096,141.55294799804688
14.096,137.2183837890625
14.112,137.2183837890625
14.112,137.2183837890625
14.128,136.51527404785156
14.128,131.07777404785156
14.144,127.2065200805664
14.144,128.4781036376953
14.156,124.71785736083984
14.156,122.89752960205078
14.172,122.2992935180664
14.172,122.89752960205078
14.188,114.34563446044922
14.188,111.16118621826172
14.204,106.61341857910156
14.204,106.61341857910156
14.217,109.10713958740234
14.217,109.10713958740234
14.233,106.12420654296875
14.233,107.60128784179688
14.249,100.03669738769531
14.249,95.67359161376953
14.262,77.24031066894531
14.262,79.86280059814453
14.278,82.59838104248047
14.278,80.875
14.308,76.92010498046875
14.308,74.72405242919922
14.324,73.80653381347656
14.324,72.60447692871094
14.355,72.90274047851562
14.355,73.5037612915039
14.401,73.20249938964844
14.401,72.60447692871094
14.411,72.90274047851562
14.411,69.98540496826172
14.431,71.1351318359375
14.431,70.84558868408203
14.441,70.55745697021484
14.441,68.57933044433594
14.461,68.57933044433594
14.461,68.30215454101562
14.471,69.98540496826172
14.471,70.84558868408203
14.491,72.01237487792969
14.491,68.02631378173828
14.501,66.13176727294922
14.501,65.86619567871094
14.521,64.55684661865234
14.521,64.81627655029297
14.531,66.66666412353516
14.531,66.3985824584961
14.551,66.3985824584961
14.551,66.3985824584961
14.561,66.13176727294922
14.561,66.3985824584961
14.581,66.3985824584961
14.581,66.93601989746094
14.591,66.13176727294922
14.591,66.3985824584961
14.611,67.47856903076172
14.623,67.47856903076172
14.623,67.75179290771484
14.639,68.02631378173828
14.639,68.57933044433594
14.654,69.13768005371094
14.654,68.57933044433594
14.697,70.55745697021484
14.697,72.60447692871094
14.713,75.34351348876953
14.713,75.65560913085938
14.729,74.11083221435547
14.729,74.41666412353516
14.741,79.86280059814453
14.742,87.68067169189453
14.757,86.18836212158203
14.757,86.55833435058594
14.773,91.9624252319336
14.773,97.38739013671875
14.789,98.69999694824219
14.789,109.10713958740234
14.804,113.80602264404297
14.804,114.34563446044922
14.823,123.5
14.823,135.125
14.831,150.05328369140625
14.832,151.68182373046875
14.851,159.35621643066406
14.851,168.60986328125
14.861,161.14285278320312
14.861,176.63255310058594
14.879,199.56922912597656
14.879,203.421875
14.899,202.12435913085938
14.907,337.64801025390625
14.924,343.9024353027344
14.924,328.6328125
14.939,322.8538513183594
14.939,340.75
14.954,334.5952453613281
14.954,343.9024353027344
14.997,353.67498779296875
14.997,347.1065673828125
15.013,367.49139404296875
15.013,374.7631530761719
15.029,390.1000061035156
15.029,382.2946472167969
15.06,343.9024353027344
15.06,350.3636474609375
15.07,386.16217041015625
15.088,386.16217041015625
15.104,371.09564208984375
15.119,374.7631530761719
15.139,343.9024353027344
15.139,347.1065673828125
15.196,353.67498779296875
15.206,343.9024353027344
15.226,328.6328125
15.236,317.25
15.256,226.1875
15.298,218.64088439941406
15.314,183.05262756347656
15.326,180.87203979492188
15.346,271.4172058105469
15.356,269.3223571777344
15.376,167.64732360839844
15.386,167.64732360839844
15.406,157.60000610351562
15.416,160.24569702148438
15.436,157.60000610351562
15.446,154.1757354736328
15.466,167.64732360839844
15.476,160.24569702148438
15.496,158.474365234375
15.506,156.73304748535156
15.526,147.659912109375
15.536,140.81640625
15.556,139.36045837402344
15.598,143.79762268066406
15.614,143.04347229003906
15.629,138.64093017578125
15.649,138.64093017578125
15.649,134.43772888183594
15.675,134.43772888183594
15.685,131.07777404785156
15.691,131.73977661132812
15.703,127.83999633789062
15.703,131.73977661132812
15.719,124.71785736083984
15.719,126.5776138305664
15.734,115.98644256591797
15.734,117.66095733642578
15.754,109.10713958740234
15.762,111.16118621826172
15.783,112.20861053466797
15.783,111.16118621826172
15.793,108.0999984741211
15.793,107.60128784179688
15.813,107.10576629638672
15.813,106.12420654296875
15.823,106.61341857910156
15.823,107.10576629638672
15.843,100.94153594970703
15.843,100.48773193359375
15.853,103.25312805175781
15.853,101.85758209228516
15.9,97.38739013671875
15.9,96.52537536621094
15.91,92.77034759521484
15.928,95.25148010253906
15.944,88.82203674316406
15.959,80.875
15.974,80.875
15.989,76.6015396118164
16.009,76.92010498046875
16.009,85.09066009521484
16.035,84.72876739501953
16.05,80.53581237792969
16.06,81.21600341796875
16.066,74.72405242919922
16.078,75.03299713134766
16.078,73.5037612915039
16.094,73.20249938964844
16.094,72.60447692871094
16.109,73.20249938964844
16.109,72.90274047851562
16.129,73.20249938964844
16.139,74.11083221435547
16.152,74.72405242919922
16.152,73.5037612915039
16.199,72.90274047851562
16.199,70.55745697021484
16.219,70.55745697021484
16.228,70.84558868408203
16.245,71.1351318359375
16.245,70.2707290649414
16.26,69.70145416259766
16.26,69.13768005371094
16.27,69.41888427734375
16.288,69.98540496826172
16.304,70.55745697021484
16.319,70.84558868408203
16.339,70.84558868408203
16.339,69.70145416259766
16.365,68.85783386230469
16.375,69.13768005371094
16.381,69.13768005371094
16.393,69.13768005371094
16.393,68.57933044433594
16.409,68.30215454101562
16.409,65.86619567871094
16.424,65.86619567871094
16.424,66.66666412353516
16.444,66.66666412353516
16.444,66.13176727294922
16.513,66.66666412353516
16.513,66.13176727294922
16.529,66.3985824584961
16.529,66.93601989746094
16.544,67.20664978027344
16.544,66.93601989746094
16.564,67.47856903076172
16.574,67.20664978027344
16.59,66.93601989746094
16.59,66.66666412353516
16.6,66.3985824584961
16.618,66.93601989746094
16.634,66.93601989746094
16.649,66.3985824584961
16.669,67.20664978027344
16.669,67.20664978027344
16.695,67.20664978027344
16.71,68.02631378173828
16.72,67.75179290771484
16.726,68.85783386230469
16.742,68.57933044433594
16.742,67.47856903076172
16.752,67.75179290771484
16.752,68.57933044433594
16.799,68.57933044433594
16.799,69.41888427734375
16.819,69.98540496826172
16.827,69.98540496826172
16.844,70.2707290649414
16.844,70.84558868408203
16.859,71.1351318359375
16.859,75.34351348876953
16.874,74.72405242919922
16.874,75.03299713134766
16.889,75.65560913085938
16.889,79.52894592285156
16.909,79.52894592285156
16.919,84.01090240478516
16.935,84.36885070800781
16.935,88.05899047851562
16.945,87.68067169189453
16.963,85.45454406738281
16.979,85.82044219970703
16.994,87.3044662475586
17.01,88.05899047851562
17.02,97.38739013671875
17.026,96.95509338378906
17.038,105.63809204101562
17.038,105.63809204101562
17.054,113.2699966430664
17.054,111.68316650390625
17.097,115.4358139038086
17.097,115.4358139038086
17.113,112.73754119873047
17.113,112.20861053466797
17.129,121.11538696289062
17.129,120.52961730957031
17.144,121.11538696289062
17.144,119.3702392578125
17.164,135.81748962402344
17.171,137.2183837890625
17.186,140.81640625
17.186,139.36045837402344
17.202,179.7971649169922
17.202,173.55503845214844
17.218,167.64732360839844
17.218,166.69332885742188
17.234,314.51129150390625
17.234,204.7329864501953
17.249,183.05262756347656
17.249,184.15866088867188
17.269,322.8538513183594
17.279,328.6328125
17.292,193.40499877929688
17.292,202.12435913085938
17.312,207.39682006835938
17.324,202.12435913085938
17.324,322.8538513183594
17.344,328.6328125
17.354,314.51129150390625
17.401,322.8538513183594
17.401,363.94873046875
17.411,360.4660949707031
17.411,357.0420227050781
17.431,353.67498779296875
17.431,343.9024353027344
17.441,347.1065673828125
17.441,378.4955749511719
17.461,371.09564208984375
17.461,363.94873046875
17.471,353.67498779296875
17.471,357.0420227050781
17.491,360.4660949707031
17.491,334.5952453613281
17.501,340.75
17.501,357.0420227050781
17.521,360.4660949707031
17.521,371.09564208984375
17.531,371.09564208984375
17.531,340.75
17.55,347.1065673828125
17.55,350.3636474609375
17.56,357.0420227050781
17.578,347.1065673828125
17.598,340.75
17.606,214.30978393554688
17.641,211.5
17.651,187.5414581298828
17.696,188.69117736816406
17.716,172.54794311523438
17.743,177.6775665283203
17.763,158.474365234375
17.771,162.960693359375
17.789,153.33749389648438
17.803,154.1757354736328
17.823,155.8734130859375
17.831,155.02101135253906
17.85,162.960693359375
17.863,167.64732360839844
17.88,159.35621643066406
17.896,162.960693359375
17.906,150.86419677734375
17.921,147.659912109375
17.937,140.81640625
17.952,143.04347229003906
17.997,139.36045837402344
18.012,137.9269256591797
18.031,138.64093017578125
18.047,135.81748962402344
18.056,140.08560180664062
18.071,140.08560180664062
18.091,135.81748962402344
18.107,136.51527404785156
18.117,129.12088012695312
18.132,128.4781036376953
18.147,121.11538696289062
18.167,119.3702392578125
18.177,118.79655456542969
18.192,118.79655456542969
18.208,112.73754119873047
18.24,113.80602264404297
18.258,110.12744903564453
18.298,111.16118621826172
18.314,108.60194396972656
18.332,109.10713958740234
18.341,106.61341857910156
18.357,106.12420654296875
18.372,102.31987762451172
18.387,102.31987762451172
18.402,98.25981903076172
18.417,97.8222885131836
18.433,101.39814758300781
18.449,100.94153594970703
18.461,96.09821319580078
18.477,97.38739013671875
18.497,92.77034759521484
18.513,92.77034759521484
18.521,83.30081176757812
18.542,83.65489196777344
18.551,78.86649322509766
18.599,79.19685363769531
18.615,76.92010498046875
18.627,76.6015396118164
18.642,78.53785705566406
18.657,78.2109375
18.672,80.875
18.687,81.21600341796875
18.702,81.55882263183594
18.716,81.21600341796875
18.734,74.11083221435547
18.746,73.5037612915039
18.764,72.90274047851562
18.776,72.30769348144531
18.792,73.80653381347656
18.807,73.5037612915039
18.824,74.41666412353516
18.842,74.41666412353516
18.855,72.60447692871094
18.899,72.90274047851562
18.915,72.01237487792969
18.931,72.30769348144531
18.941,70.55745697021484
18.957,70.84558868408203
18.972,70.55745697021484
18.987,70.2707290649414
19.032,69.13768005371094
19.051,69.13768005371094
19.065,71.1351318359375
19.08,70.84558868408203
19.094,72.01237487792969
19.106,72.01237487792969
19.126,71.71852111816406
19.14,71.1351318359375
19.154,70.2707290649414
19.199,69.98540496826172
19.211,69.13768005371094
19.227,69.41888427734375
19.244,67.47856903076172
19.256,67.47856903076172
19.272,67.20664978027344
19.288,66.66666412353516
19.301,66.3985824584961
19.317,66.93601989746094
19.346,66.66666412353516
19.362,66.93601989746094
19.377,66.66666412353516
19.394,67.20664978027344
19.409,66.66666412353516
19.421,66.3985824584961
19.439,67.20664978027344
19.451,68.02631378173828
19.501,66.66666412353516
19.513,67.20664978027344
19.526,66.93601989746094
19.542,66.93601989746094
19.557,68.02631378173828
19.575,68.02631378173828
19.59,67.47856903076172
19.603,68.02631378173828
19.619,68.85783386230469
19.631,68.85783386230469
19.647,68.30215454101562
19.666,68.85783386230469
19.68,67.75179290771484
19.695,68.30215454101562
19.709,68.57933044433594
19.721,68.57933044433594
19.737,69.98540496826172
19.754,69.98540496826172
19.799,71.1351318359375
19.813,70.84558868408203
19.829,71.1351318359375
19.841,70.84558868408203
19.858,75.34351348876953
19.874,74.72405242919922
19.886,75.03299713134766
19.901,75.65560913085938
19.92,75.65560913085938
19.933,75.34351348876953
19.946,82.59838104248047
19.961,82.94864654541016
19.98,86.18836212158203
19.994,86.18836212158203
20.006,86.55833435058594
20.025,86.55833435058594
20.039,89.59375
20.053,89.98290252685547
20.096,89.59375
20.113,89.59375
20.127,97.8222885131836
20.143,97.8222885131836
20.157,103.25312805175781
20.171,106.12420654296875
20.188,104.67507934570312
20.204,103.25312805175781
20.216,111.16118621826172
20.233,110.64262390136719
20.248,116.54081726074219
20.261,116.54081726074219
20.277,120.52961730957031
20.306,121.11538696289062
20.324,118.79655456542969
20.336,118.79655456542969
20.351,119.3702392578125
20.396,119.3702392578125
20.411,132.40672302246094
20.43,131.73977661132812
20.444,164.81057739257812
20.456,157.60000610351562
20.471,162.04782104492188
20.49,162.960693359375
20.503,156.73304748535156
20.516,155.02101135253906
20.534,165.74778747558594
20.546,166.69332885742188
20.564,180.87203979492188
20.576,180.87203979492188
20.591,223.11798095703125
20.607,221.6089324951172
20.625,203.421875
20.639,202.12435913085938
20.651,207.39682006835938
20.696,206.05789184570312
20.715,325.7209167480469
20.729,325.7209167480469
20.741,328.6328125
20.756,322.8538513183594
20.771,340.75
20.788,343.9024353027344
20.803,340.75
20.816,363.94873046875
20.832,334.5952453613281
20.85,340.75
20.863,350.3636474609375
20.876,353.67498779296875
20.892,371.09564208984375
20.91,382.2946472167969
20.923,394.1100769042969
20.939,398.1944580078125
20.951,350.3636474609375
20.999,350.3636474609375
21.013,337.64801025390625
21.029,334.5952453613281
21.045,363.94873046875
21.057,360.4660949707031
21.074,390.1000061035156
21.086,394.1100769042969
21.104,386.16217041015625
21.116,386.16217041015625
21.135,382.2946472167969
21.148,382.2946472167969
21.164,246.1768341064453
21.176,232.5406951904297
21.195,200.8402099609375
21.208,203.421875
21.224,191.02474975585938
21.24,189.8522186279297
21.253,178.73239135742188
21.297,172.54794311523438
21.314,155.02101135253906
21.33,155.02101135253906
21.343,156.73304748535156
21.36,161.14285278320312
21.373,156.73304748535156
21.389,158.474365234375
21.405,153.33749389648438
21.417,150.05328369140625
21.435,155.02101135253906
21.447,156.73304748535156
21.465,144.55776977539062
21.477,145.32400512695312
21.493,143.04347229003906
21.509,142.29527282714844
21.525,137.2183837890625
21.537,138.64093017578125
21.554,137.2183837890625
21.61,139.36045837402344
21.617,131.07777404785156
21.627,132.40672302246094
21.627,140.08560180664062
21.645,138.64093017578125
21.645,129.12088012695312
21.657,135.125
21.657,129.7683868408203
21.675,130.42066955566406
21.675,125.95323944091797
21.687,124.10675811767578
21.687,113.80602264404297
21.705,111.16118621826172
21.705,107.60128784179688
21.718,105.15505981445312
21.718,105.15505981445312
21.734,99.14286041259766
21.734,100.03669738769531
21.75,97.8222885131836
21.75,90.76790618896484
21.762,83.65489196777344
21.762,79.19685363769531
21.779,77.24031066894531
21.779,80.19841003417969
21.793,84.36885070800781
21.793,82.25
21.808,77.88571166992188
21.808,74.41666412353516
21.823,72.90274047851562
21.823,71.71852111816406
21.838,71.1351318359375
21.838,70.84558868408203
21.854,69.70145416259766
21.854,69.70145416259766
21.899,69.13768005371094
21.899,69.98540496826172
21.915,70.55745697021484
21.915,68.02631378173828
21.927,68.85783386230469
21.927,68.02631378173828
21.945,66.13176727294922
21.945,65.33878326416016
21.957,64.81627655029297
21.957,65.60187530517578
21.975,65.86619567871094
21.975,65.60187530517578
21.987,66.13176727294922
21.987,66.93601989746094
22.004,66.3985824584961
22.004,65.60187530517578
22.019,66.66666412353516
22.019,67.20664978027344
22.035,69.41888427734375
22.035,67.47856903076172
22.047,68.02631378173828
22.047,69.41888427734375
22.065,70.2707290649414
22.065,69.70145416259766
22.077,70.2707290649414
22.077,74.41666412353516
22.095,74.11083221435547
22.095,74.72405242919922
22.107,75.96930694580078
22.107,79.86280059814453
22.125,84.36885070800781
22.125,89.98290252685547
22.137,93.58772277832031
22.137,97.38739013671875
22.155,103.72413635253906
22.155,107.60128784179688
22.2,122.89752960205078
22.2,124.10675811767578
22.212,129.12088012695312
22.212,151.68182373046875
22.229,161.14285278320312
22.229,156.73304748535156
22.245,171.5500030517578
22.245,199.56922912597656
22.257,325.7209167480469
22.257,357.0420227050781
22.274,347.1065673828125
22.274,374.7631530761719
22.29,367.49139404296875
22.29,343.9024353027344
22.302,371.09564208984375
22.302,374.7631530761719
22.32,394.1100769042969
22.32,374.7631530761719
22.332,353.67498779296875
22.332,343.9024353027344
22.35,232.5406951904297
22.35,198.31121826171875
22.362,189.8522186279297
22.362,171.5500030517578
22.379,167.64732360839844
22.379,159.35621643066406
22.395,150.05328369140625
22.395,153.33749389648438
22.407,141.55294799804688
22.407,143.79762268066406
22.425,136.51527404785156
22.425,138.64093017578125
22.437,140.08560180664062
22.437,131.73977661132812
22.454,131.07777404785156
22.454,130.42066955566406
22.498,122.2992935180664
22.498,113.2699966430664
22.513,112.20861053466797
22.513,110.64262390136719
22.526,106.61341857910156
22.526,107.10576629638672
22.544,95.67359161376953
22.544,96.09821319580078
22.56,88.82203674316406
22.56,82.25
22.604,77.88571166992188
22.604,78.2109375
22.62,77.56217956542969
22.62,77.24031066894531
22.632,79.86280059814453
22.632,79.52894592285156
22.678,82.25
22.678,82.59838104248047
22.691,81.90348815917969
22.691,82.25
22.709,76.92010498046875
22.709,76.6015396118164
22.737,74.41666412353516
22.737,73.80653381347656
22.754,73.20249938964844
22.754,73.20249938964844
22.798,72.90274047851562
22.798,72.90274047851562
22.874,74.72405242919922
22.874,74.72405242919922
22.889,72.90274047851562
22.889,72.60447692871094
22.905,70.84558868408203
22.905,71.1351318359375
22.917,71.1351318359375
22.917,71.1351318359375
22.934,71.71852111816406
22.95,71.71852111816406
22.95,70.84558868408203
22.962,70.84558868408203
22.962,71.1351318359375
22.98,71.42610931396484
22.98,69.70145416259766
22.992,69.41888427734375
22.992,69.13768005371094
23.009,69.41888427734375
23.009,68.02631378173828
23.025,68.30215454101562
23.025,66.3985824584961
23.037,66.66666412353516
23.037,65.86619567871094
23.054,66.3985824584961
23.054,65.07691955566406
23.069,65.33878326416016
23.069,65.60187530517578
23.085,65.33878326416016
23.085,66.3985824584961
23.097,66.13176727294922
23.097,66.13176727294922
23.145,66.3985824584961
23.145,66.13176727294922
23.157,66.3985824584961
23.157,66.93601989746094
23.174,66.3985824584961
23.174,67.20664978027344
23.189,67.75179290771484
23.189,66.66666412353516
23.205,66.66666412353516
23.205,66.93601989746094
23.217,66.93601989746094
23.217,67.47856903076172
23.234,67.20664978027344
23.234,66.66666412353516
23.25,67.20664978027344
23.25,66.93601989746094
23.262,67.47856903076172
23.262,68.02631378173828
23.279,68.02631378173828
23.279,68.85783386230469
23.295,68.85783386230469
23.295,70.55745697021484
23.307,69.98540496826172
23.307,71.71852111816406
23.324,71.71852111816406
23.324,72.30769348144531
23.34,73.20249938964844
23.34,75.65560913085938
23.352,74.72405242919922
23.352,76.6015396118164
23.369,77.24031066894531
23.369,78.2109375
23.385,77.88571166992188
23.385,81.90348815917969
23.397,82.94864654541016
23.397,87.68067169189453
23.445,87.68067169189453
23.445,85.45454406738281
23.457,85.09066009521484
23.457,86.55833435058594
23.474,87.3044662475586
23.474,88.82203674316406
23.503,88.05899047851562
23.519,91.9624252319336
23.534,92.36521911621094
23.55,98.69999694824219
23.562,98.69999694824219
23.579,103.25312805175781
23.595,104.67507934570312
23.607,113.2699966430664
23.624,115.4358139038086
23.638,124.71785736083984
23.651,126.5776138305664
23.668,125.95323944091797
23.684,124.71785736083984
23.696,135.125
23.744,135.125
23.757,146.0963897705078
23.774,143.79762268066406
23.79,156.73304748535156
23.802,154.1757354736328
23.819,162.04782104492188
23.835,160.24569702148438
23.847,179.7971649169922
23.864,188.69117736816406
23.88,167.64732360839844
23.892,163.88157653808594
23.909,189.8522186279297
23.922,192.20895385742188
23.939,178.73239135742188
23.952,178.73239135742188
23.969,251.63975524902344
23.984,240.91018676757812
23.997,188.69117736816406
24.045,208.75
24.057,207.39682006835938
24.074,322.8538513183594
24.09,328.6328125
24.102,328.6328125
24.119,325.7209167480469
24.147,378.4955749511719
24.164,382.2946472167969
24.18,367.49139404296875
24.192,371.09564208984375
24.209,374.7631530761719
24.222,371.09564208984375
24.239,360.4660949707031
24.252,360.4660949707031
24.269,334.5952453613281
24.285,331.5905456542969
24.297,347.1065673828125
24.344,350.3636474609375
24.359,363.94873046875
24.372,357.0420227050781
24.389,374.7631530761719
24.403,371.09564208984375
24.419,378.4955749511719
24.432,371.09564208984375
24.449,314.51129150390625
24.465,314.51129150390625
24.477,289.23077392578125
24.494,289.23077392578125
24.508,306.5367736816406
24.524,314.51129150390625
24.54,217.1813201904297
24.568,215.73770141601562
24.584,200.8402099609375
24.597,204.7329864501953
24.645,179.7971649169922
24.657,183.05262756347656
24.674,169.58108520507812
24.69,168.60986328125
24.702,162.04782104492188
24.719,162.04782104492188
24.735,156.73304748535156
24.747,153.33749389648438
24.764,163.88157653808594
24.779,161.14285278320312
24.795,143.79762268066406
24.807,146.875
24.824,146.875
24.837,150.86419677734375
24.854,133.75564575195312
24.867,133.0786590576172
24.884,137.9269256591797
24.897,137.2183837890625
24.945,137.2183837890625
24.957,135.125
24.974,135.125
24.987,133.75564575195312
25.004,133.0786590576172
25.02,133.0786590576172
25.032,131.73977661132812
25.049,132.40672302246094
25.065,126.5776138305664
25.077,125.95323944091797
25.094,122.2992935180664
25.109,121.70526123046875
25.122,115.4358139038086
25.139,113.80602264404297
25.154,112.20861053466797
25.17,111.16118621826172
25.182,111.68316650390625
25.199,113.2699966430664
25.243,106.12420654296875
25.26,107.10576629638672
25.272,103.72413635253906
25.288,103.72413635253906
25.301,104.19811248779297
25.318,105.63809204101562
25.331,100.94153594970703
25.348,102.78504943847656
25.361,96.52537536621094
25.378,96.52537536621094
25.391,81.55882263183594
25.424,82.25
25.437,77.88571166992188
25.454,77.24031066894531
25.47,77.56217956542969
25.48,78.2109375
25.486,81.21600341796875
25.499,80.19841003417969
25.499,84.01090240478516
25.543,84.01090240478516
25.543,80.875
25.556,81.21600341796875
25.556,77.24031066894531
25.573,76.92010498046875
25.573,74.11083221435547
25.586,74.41666412353516
25.586,73.80653381347656
25.603,73.20249938964844
25.603,72.90274047851562
25.616,73.5037612915039
25.616,73.80653381347656
25.633,74.72405242919922
25.633,70.84558868408203
25.646,71.1351318359375
25.646,72.30769348144531
25.663,72.60447692871094
25.663,70.55745697021484
25.676,70.2707290649414
25.676,69.41888427734375
25.693,69.70145416259766
25.693,69.98540496826172
25.706,70.55745697021484
25.723,71.42610931396484
25.737,68.85783386230469
25.737,67.75179290771484
25.755,66.13176727294922
25.755,65.86619567871094
25.77,65.60187530517578
25.77,66.13176727294922
25.782,66.66666412353516
25.782,66.66666412353516
25.798,66.3985824584961
25.798,66.93601989746094
25.845,66.66666412353516
25.845,66.66666412353516
25.855,67.75179290771484
25.871,69.41888427734375
25.886,68.57933044433594
25.902,68.02631378173828
25.918,70.84558868408203
25.931,71.1351318359375
25.949,72.60447692871094
25.961,72.60447692871094
25.979,75.65560913085938
25.991,75.65560913085938
26.009,74.41666412353516
26.021,74.41666412353516
26.038,75.03299713134766
26.051,75.03299713134766
26.068,76.92010498046875
26.084,77.88571166992188
26.1,83.30081176757812
26.144,83.30081176757812
26.157,86.18836212158203
26.173,87.3044662475586
26.19,84.36885070800781
26.201,85.82044219970703
26.217,87.3044662475586
26.234,86.93035888671875
26.246,89.98290252685547
26.262,89.98290252685547
26.278,96.09821319580078
26.294,97.8222885131836
26.306,103.25312805175781
26.324,101.85758209228516
26.336,104.19811248779297
26.352,104.19811248779297
26.368,112.20861053466797
26.385,112.73754119873047
26.396,117.0989761352539
26.445,116.54081726074219
26.46,116.54081726074219
26.47,117.66095733642578
26.476,130.42066955566406
26.488,131.73977661132812
26.488,143.04347229003906
26.504,144.55776977539062
26.504,161.14285278320312
26.52,154.1757354736328
26.52,162.960693359375
26.531,163.88157653808594
26.531,185.27536010742188
26.547,180.87203979492188
26.547,165.74778747558594
26.563,164.81057739257812
26.563,178.73239135742188
26.58,185.27536010742188
26.58,184.15866088867188
26.591,179.7971649169922
26.591,232.5406951904297
26.607,232.5406951904297
26.607,208.75
26.623,208.75
26.623,208.75
26.64,207.39682006835938
26.64,322.8538513183594
26.651,325.7209167480469
26.651,331.5905456542969
26.667,325.7209167480469
26.667,353.67498779296875
26.745,360.4660949707031
26.745,357.0420227050781
26.755,350.3636474609375
26.774,343.9024353027344
26.786,340.75
26.802,353.67498779296875
26.818,350.3636474609375
26.838,347.1065673828125
26.846,343.9024353027344
26.862,331.5905456542969
26.878,334.5952453613281
26.894,353.67498779296875
26.909,360.4660949707031
26.925,378.4955749511719
26.936,390.1000061035156
26.952,378.4955749511719
26.972,371.09564208984375
26.982,343.9024353027344
26.997,337.64801025390625
27.041,309.1555480957031
27.057,212.8972930908203
27.073,193.40499877929688
27.093,169.58108520507812
27.101,166.69332885742188
27.117,157.60000610351562
27.137,155.02101135253906
27.147,154.1757354736328
27.163,161.14285278320312
27.183,138.64093017578125
27.191,137.2183837890625
27.207,139.36045837402344
27.227,139.36045837402344
27.237,132.40672302246094
27.256,133.75564575195312
27.266,127.83999633789062
27.286,127.2065200805664
27.296,121.70526123046875
27.347,122.89752960205078
27.356,118.226806640625
27.372,118.226806640625
27.392,112.20861053466797
27.402,111.16118621826172
27.418,113.80602264404297
27.438,112.73754119873047
27.446,110.64262390136719
27.462,109.61563873291016
27.482,108.0999984741211
27.492,108.60194396972656
27.512,104.19811248779297
27.522,103.72413635253906
27.542,100.94153594970703
27.551,100.48773193359375
27.571,100.94153594970703
27.571,101.85758209228516
27.589,98.25981903076172
27.589,97.8222885131836
27.599,93.58772277832031
27.599,93.17784118652344
27.647,86.18836212158203
27.647,86.93035888671875
27.662,81.21600341796875
27.662,80.875
27.672,81.55882263183594
27.672,81.55882263183594
27.687,84.72876739501953
27.687,84.72876739501953
27.706,79.52894592285156
27.706,79.52894592285156
27.716,75.34351348876953
27.716,75.65560913085938
27.736,74.72405242919922
27.736,74.72405242919922
27.746,73.80653381347656
27.746,73.20249938964844
27.765,75.65560913085938
27.765,75.65560913085938
27.776,73.5037612915039
27.776,74.11083221435547
27.794,72.60447692871094
27.794,72.60447692871094
27.814,72.01237487792969
27.814,72.01237487792969
27.824,72.30769348144531
27.824,72.30769348144531
27.844,70.84558868408203
27.844,70.84558868408203
27.854,70.2707290649414
27.854,71.1351318359375
